id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
3904150,"San Diego, BALBOA PARK RESORT",85132,Sanford,,East Village,32.71839,-117.15325,Entire home/apt,435,2,1,2021-06-01,0.15,2,365,1,
3904615,"San Diego, MISSION VALLEY RESORT",85132,Sanford,,West University Heights,32.76281,-117.15794,Entire home/apt,368,2,0,,,2,365,0,
3904912,"San Diego-Balboa Park,CA, 1 Bdrm #1",1381289,Tawny,,East Village,32.71914,-117.15409,Entire home/apt,156,2,1,2018-03-03,0.02,2,90,0,
3905050,"San Diego-Balboa Park,CA, Studio #1",1381289,Tawny,,East Village,32.71914,-117.15409,Entire home/apt,128,2,1,2014-11-15,0.01,2,90,0,
3908358,"Luxury 4 BR home in Carmel Valley, 5 min to beach",20244910,Xin,,Carmel Valley,32.92616,-117.23161,Entire home/apt,534,2,8,2021-08-20,0.32,1,118,7,
3908991,Newly Built 1 BD Apt in North Park,9567196,Chris,,North Hills,32.74428,-117.14548,Entire home/apt,118,2,61,2021-12-06,2.02,1,50,25,
3922420,★ Bamboo Beach House ★ No parties Max 8 People,1188065,Good Life Resorts,,Grant Hill,32.70778,-117.13837,Entire home/apt,232,2,161,2021-12-13,2.08,3,147,30,
3924737,Perfect location Central & Coastal!,20331963,Jennifer,,Loma Portal,32.74367,-117.22288,Entire home/apt,101,2,133,2021-12-15,1.50,1,1,7,
3933664,Ocean Front Villa #4 Four Bedrooms,20376363,Beach Cliff,,Ocean Beach,32.73701,-117.25523,Entire home/apt,257,14,354,2021-12-13,4.27,6,306,62,
3943607,"Pacific Beach Bedroom, private living room & bath",4624723,Julie,,Pacific Beach,32.79531,-117.23922,Private room,145,14,30,2021-08-20,0.34,1,60,2,
3952335,Peter's Private Guest House,20485373,Peter,,West University Heights,32.75768,-117.153,Entire home/apt,89,2,534,2021-12-15,6.00,1,310,70,
3960365,Find your Funk & Groove in OB,20518538,Jayna,,Loma Portal,32.74527,-117.24197,Private room,69,1,82,2016-10-16,1.01,1,350,0,
3971583,Ocean Front Villa #5 Two Bedrooms,20376363,Beach Cliff,,Ocean Beach,32.73656,-117.25442,Entire home/apt,243,14,387,2021-12-15,4.39,6,324,67,
3971929,Ocean Front Villa #6 Two Bedrooms,20376363,Beach Cliff,,Ocean Beach,32.73561,-117.25443,Entire home/apt,279,14,400,2021-12-13,4.66,6,298,64,
3972167,Ocean Front Villa #7 Two Bedrooms,20376363,Beach Cliff,,Ocean Beach,32.73517,-117.25461,Entire home/apt,250,14,329,2021-12-13,4.19,6,321,62,
3972197,Ocean Front Villa #8 Three Bedrooms,20376363,Beach Cliff,,Ocean Beach,32.73699,-117.25426,Entire home/apt,350,14,372,2021-12-14,4.25,6,328,62,
3977368,OCEAN BREEZE GETAWAY-PATIO & VIEWS,20612674,Leti,,La Jolla,32.85269,-117.25676,Entire home/apt,350,4,88,2021-11-30,1.09,2,262,21,
3984844,"La Jolla GardenParadise, Pool/Jaczi",20654423,Ginny,,University City,32.85713,-117.22632,Entire home/apt,425,7,8,2021-09-07,0.09,1,172,3,
3994720,San Diego Inn at Park studio unit,103427,Jacqueline M,,Midtown,32.73952,-117.15954,Entire home/apt,285,2,2,2020-11-15,0.04,5,365,0,
4011715,PB Beachhouse Steps 2 Sand 3/3 gated has A/C,20800187,Liberty,,Pacific Beach,32.79447,-117.25375,Entire home/apt,358,2,382,2021-12-04,4.33,3,213,64,
4017146,Private House & Yard w/AC - 2.5 Blocks to Beach!,20829655,David,,Ocean Beach,32.74752,-117.24781,Entire home/apt,219,4,170,2021-12-09,1.96,1,0,17,
4024737,"Quiet & peaceful home, near beaches",10135649,Gabriella,,Carmel Valley,32.94135,-117.224,Private room,53,3,26,2020-01-11,0.31,1,0,0,
4030387,Fantastic Hideaway by the Sea *****,20612674,Leti,,La Jolla,32.85442,-117.25484,Entire home/apt,186,4,130,2021-12-05,1.49,2,316,24,
4037397,"SURFRIDER 1 - 2BR/2Bath, Windansea Beach, La Jolla",7108129,Janine,,La Jolla,32.82824,-117.28047,Entire home/apt,360,3,99,2021-11-21,1.14,4,298,26,
4038881,Gas lamp Quarter,20940023,Feri,,Gaslamp Quarter,32.70861,-117.16021,Entire home/apt,143,30,2,2017-02-16,0.02,1,365,0,
4112462,"Cozy Rm near Zoo, Museums & Beach!!",9058916,Tibor,,West University Heights,32.75594,-117.14047,Private room,46,3,7,2019-11-03,0.08,3,323,0,
4146032,Spacious Room with Private Entry,17618378,Chingching,,Kearny Mesa,32.81907,-117.15863,Entire home/apt,87,2,158,2021-11-08,1.83,4,87,11,
4165572,"Pacific Beach, Sea World, Downtown,& 3 bus lines-3",5612220,Cynthia,,Bay Park,32.80679,-117.20769,Private room,250,2,6,2019-06-10,0.09,2,365,0,
4172114,Private Cottage North Park Normal Heights,21649075,Louie,,Normal Heights,32.7614,-117.11293,Entire home/apt,105,2,516,2021-11-24,6.74,1,32,13,
4190674,"PRIMO LOCATION, OUTSTANDING VIEWS",21741820,Cora,,Roseville,32.73626,-117.22702,Private room,124,2,94,2020-03-08,1.08,1,77,0,
4191887,PRIMO 3 BEDROOM ON OCEAN FRONT,21748484,Al,,Mission Bay,32.76155,-117.25192,Entire home/apt,346,4,107,2021-11-15,1.27,14,214,22,
4204480,Newly Renovated Hillcrest Craftsman,20148399,Tommy,,North Hills,32.74527,-117.14634,Entire home/apt,500,3,24,2018-07-22,0.32,2,88,0,
4204609,Unique & Spacious Beauty with a Rooftop Deck Just 100 Steps to the Sand,8336938,Vacation Rentals By Aaron,,Mission Bay,32.77997,-117.25229,Entire home/apt,628,7,88,2021-06-12,1.01,46,226,3,
4219104,"MasterBdrm near Zoo, Museums, Beach",9058916,Tibor,,West University Heights,32.75749,-117.13947,Private room,61,1,4,2018-01-03,0.05,3,354,0,
4224169,Ocean front Pacific Beach Ca,21920187,Willcoxson,,Pacific Beach,32.79715,-117.25606,Entire home/apt,125,30,1,2015-03-01,0.01,1,365,0,
4227074,Charming Ocean Beach Cottage 3 blks to beach/shops,21940059,Susanna,,Loma Portal,32.74751,-117.24427,Entire home/apt,200,2,354,2021-11-28,4.06,2,173,38,
4227110,"PACIFIC BEACH: Steps 2 Mission Bay, CROWN POINT",2503251,Laura & Viva Beach Life,,Mission Bay,32.79372,-117.23447,Entire home/apt,272,1,209,2021-12-04,2.46,9,351,27,
4234318,"Ocean Views, Hot Tub, Firepit,hammock chairs",21876314,George,,Mission Bay,32.77685,-117.25248,Entire home/apt,540,3,220,2021-11-23,2.52,2,269,33,
4254652,"SURFRIDER 2 - 2br/2ba Ocean Views, Windansea Beach",7108129,Janine,,La Jolla,32.8299,-117.28017,Entire home/apt,385,3,86,2021-11-27,0.99,4,255,13,
4255372,Classy Condo 1BR/1.5BA + Parking,13160731,Ashley,,North Hills,32.7511,-117.12744,Entire home/apt,125,30,33,2021-11-11,0.41,1,176,4,
4256683,SURFRIDER - PENTHOUSE - OCEAN VIEWS La Jolla,7108129,Janine,,La Jolla,32.82797,-117.28027,Entire home/apt,199,3,178,2021-12-09,2.09,4,242,40,
4261182,Point Loma home w tropical backyard/pool/ jacuzzi,22116434,Lindsey,,Loma Portal,32.74798,-117.21741,Entire home/apt,600,4,14,2021-07-05,0.16,1,16,4,
4270625,LUXURIOUS 3 BR 3 BA ON BRIGHTON CT SOUTH MISSION,21748484,Al,,Mission Bay,32.76195,-117.25108,Entire home/apt,332,3,58,2021-10-01,0.67,14,325,6,
4271026,"Walk/Bike to Bay, Beach & Dining",19931032,Linda,,Pacific Beach,32.79593,-117.24536,Entire home/apt,285,30,28,2021-09-22,0.42,2,1,14,
4278531,2 Bedroom Beach Cottage with Large Patio!,171182659,Carmi,,Mission Bay,32.77481,-117.25161,Entire home/apt,144,3,137,2021-08-17,1.60,7,245,27,
4287705,Charming Modern Gaslamp Loft,22216861,Bryan,,East Village,32.71198,-117.15797,Entire home/apt,90,31,16,2021-08-29,0.21,2,232,3,
4304429,SURFRIDER 3 - 3br/3ba Ocean Views,7108129,Janine,,La Jolla,32.82789,-117.28009,Entire home/apt,500,3,12,2020-11-29,0.14,4,242,0,
4324443,Ocean View Loft Space in Del Mar,22454030,Shirley,,Del Mar Heights,32.93421,-117.25292,Entire home/apt,128,3,417,2021-12-12,4.91,1,121,27,
4326317,2 Rooms with 2 queen beds(1 each) and private BA,22422296,Bashar,,Moreno Mission,32.77214,-117.20168,Private room,400,2,26,2021-08-08,0.30,3,364,3,
4340866,Private room in central location of SD,22422296,Bashar,,Moreno Mission,32.77414,-117.20026,Private room,135,3,9,2021-07-05,0.13,3,364,1,
4341122,Adorable San Diego Guesthouse,8336938,Vacation Rentals By Aaron,,Balboa Park,32.72756,-117.13074,Entire home/apt,109,7,87,2021-09-19,1.03,46,351,13,
4348586,QUIET & ROOMY 2 BR 2 BA ON BALBOA CT MISSION BEACH,21748484,Al,,Mission Bay,32.76168,-117.25166,Entire home/apt,214,3,225,2021-12-05,2.62,14,274,29,
4350317,Hillcrest 1-bedroom on Quiet Canyon,1489623,James,,Midtown,32.74248,-117.15177,Entire home/apt,95,4,126,2021-12-07,1.44,3,321,27,
4350971,2 BR 2 BA COTTAGE RIGHT ON THE BEACH,21748484,Al,,Mission Bay,32.75979,-117.25062,Entire home/apt,286,3,67,2021-11-27,0.82,14,189,10,
4370851,QUAINT 1.5 BR ON OCEAN FRONT,21748484,Al,,Mission Bay,32.76036,-117.25059,Entire home/apt,268,3,85,2021-10-31,1.01,14,216,10,
4385084,2 BR 2 BA AVALON CT SOUTH MISSION BEACH,21748484,Al,,Mission Bay,32.76258,-117.25184,Entire home/apt,225,3,164,2021-11-14,1.93,14,342,21,
4393392,Ocean Views With Private Rooftop Deck!,22012010,Edgar,,Mission Bay,32.77777,-117.25279,Entire home/apt,294,3,150,2021-12-04,1.74,39,237,27,
4401182,PANORAMIC OCEAN FRONT 1 BR 1BA,21748484,Al,,Mission Bay,32.76204,-117.25186,Entire home/apt,232,3,46,2021-11-28,0.53,14,239,5,
4403318,UPSCALE 3 BR 3 BA  BRIGHTON CT #B,21748484,Al,,Mission Bay,32.76181,-117.25207,Entire home/apt,346,3,41,2021-10-25,0.52,14,240,4,
4404394,Cozy 1 Bedroom Studio  Ocean Beach/Point Loma,22863240,Shelly,,Loma Portal,32.74999,-117.23333,Entire home/apt,198,2,187,2020-07-05,3.17,3,11,0,
4412483,Private Bed and Bath in Bay Park,22904674,Beau & Donna,,Bay Park,32.79975,-117.19716,Private room,79,2,98,2021-12-19,1.15,1,96,4,
4416367,"CUTE 1 BR 1 BA BALBOA CT ""C"" SOUTH MISSION BEACH",21748484,Al,,Mission Bay,32.76224,-117.24974,Entire home/apt,174,2,59,2021-09-12,0.72,14,345,14,
4436522,COMFORTABLE 2 BR 1 BA BALBOA CT,21748484,Al,,Mission Bay,32.76347,-117.25176,Entire home/apt,204,3,131,2021-11-23,1.54,14,217,18,
4438968,Close to Everything & Very Private Suite,22970108,Charo,,Loma Portal,32.74406,-117.22246,Private room,92,1,419,2021-12-05,4.98,1,301,25,
4477169,Fantastic North Park Location!,23039145,Kristina And Todd,,North Hills,32.74012,-117.13212,Entire home/apt,129,2,49,2021-12-17,0.59,1,159,8,
4493583,"CHARMING 1 BR 1 BA BALBOA CT ""B""",21748484,Al,,Mission Bay,32.763,-117.25142,Entire home/apt,174,3,130,2021-11-28,1.60,14,316,33,
4504075,Mission Beach Townhome Ocean Views 2BD 1.5 bath #1,2409798,Terry,,Mission Bay,32.76651,-117.25314,Entire home/apt,281,2,57,2021-07-27,0.67,7,231,2,
4504426,Bright & Light Bayside Bungalow,55048287,Heather,,Mission Bay,32.79325,-117.24239,Entire home/apt,193,3,10,2021-01-16,0.12,5,239,4,
4541074,Gorgeous Spanish Home•Jacuzzi•Enclosed backyard,8336938,Vacation Rentals By Aaron,,Lake Murray,32.80833,-117.04053,Entire home/apt,185,7,35,2021-12-12,1.50,46,321,33,
4558828,"Furnished room, Ocean view House :)",22422296,Bashar,,Moreno Mission,32.7725,-117.20144,Private room,140,3,33,2021-07-11,0.39,3,364,1,
4558846,private 2 bedroom guest suite,23158402,Stacie,,Loma Portal,32.74919,-117.24132,Entire home/apt,179,2,153,2021-12-12,1.81,1,270,38,
4564676,Light And Airy Penthouse Overlooking Mission Bay!,8735628,Cindy,,Mission Bay,32.77804,-117.25176,Entire home/apt,594,3,165,2021-12-05,1.96,25,283,39,
4567108,"Steps to Beach, Patio, Ideal Work from Home Setup",22508856,Kelly,,La Jolla,32.83095,-117.27858,Entire home/apt,210,30,7,2021-10-25,0.11,1,4,3,
4576460,Private Room in Historic 1915 Craftsman Home,23723602,Carol,,West University Heights,32.75884,-117.15799,Private room,93,2,78,2021-11-14,0.99,1,166,9,
4585708,Ocean Beach Garden Cottage,6392651,Rodney,,Ocean Beach,32.7395,-117.2501,Entire home/apt,258,2,79,2021-11-28,0.93,4,70,11,
4588484,The BIRD'S NEST in the Bird Rock area of La Jolla!,31933795,Anseth,,La Jolla,32.81386,-117.26925,Entire home/apt,175,3,134,2020-08-31,1.55,1,111,0,
4588931,Dove Hollow - South Park Cottage w A/C &BBQ island,23787546,Elizabeth,,South Park,32.72327,-117.12778,Entire home/apt,335,2,143,2021-11-27,1.72,2,286,23,
4592724,*Private Room/Bath in Beach House*,13305880,Roy & Sue,,La Jolla,32.81085,-117.26117,Private room,50,1,167,2020-01-25,2.36,3,1,0,
4601701,Secluded Cottage in San Diego,5872553,Lydia,,Midtown,32.74295,-117.17659,Entire home/apt,129,3,103,2021-10-11,1.46,2,265,5,
4602584,Peaceful Private Paradise,7762052,Cheryl,,Encanto,32.73317,-117.05051,Private room,85,2,282,2021-11-28,3.30,2,351,45,
4605402,Charming 2br/2.5b apt near the Zoo!,9058916,Tibor,,West University Heights,32.7575,-117.13935,Entire home/apt,112,7,25,2017-09-17,0.29,3,352,0,
4623080,1 BDR Bunglow - Block from beach,2003694,Edwin,,Ocean Beach,32.75177,-117.24917,Entire home/apt,110,2,20,2021-07-26,0.32,3,302,4,
4624282,Beach Condo Private Location in PB-Free HBO,23950695,Houman,,Mission Bay,32.79272,-117.24168,Entire home/apt,130,3,390,2021-12-08,5.86,1,109,56,
4625371,Private Entry Master Suite Central AC & Heating,4676564,Hang,,North Clairemont,32.83936,-117.20802,Private room,69,20,373,2021-11-11,4.40,3,265,5,
4659977,"Friendly, clean, central! (#D)",24114081,Kate,,North Clairemont,32.83764,-117.18026,Private room,58,1,333,2021-12-01,4.16,7,350,59,
4661851,Downtown Victorian Beauty,6989346,John,,Grant Hill,32.7108,-117.14393,Entire home/apt,125,3,106,2021-11-04,1.25,13,326,12,
4661911,Charming spacious condo near beach,24122871,Steve,,Bay Ho,32.81564,-117.21858,Entire home/apt,145,3,30,2021-11-27,0.35,1,173,7,
4720975,Sea Star Cottage,381584779,Jeff,,Pacific Beach,32.80727,-117.24281,Entire home/apt,112,2,150,2021-12-13,1.83,1,284,28,
4726637,"Adorable EarlyCA Cottage for Singles, 30+day stays",12098633,Andrea,,Bay Ho,32.81042,-117.21163,Entire home/apt,69,30,14,2021-12-01,0.17,2,18,2,
4745141,Charming House on Quiet South Mission Bay Court,8671742,Dawn,,Mission Bay,32.76628,-117.25073,Entire home/apt,353,3,10,2021-10-26,0.15,1,188,7,
4761082,Lovely Suite near airport & beach,14523291,Mia,,Loma Portal,32.74945,-117.2187,Private room,116,5,10,2021-09-07,0.14,4,89,2,
4775663,Artist's Retreat Near Downtown,3102978,John,,Grant Hill,32.70657,-117.14135,Entire home/apt,177,2,133,2021-12-03,1.57,4,128,34,
4796400,Spacious 4br Hillcrest home in prime location,5002314,Jeff,,West University Heights,32.7547,-117.14981,Entire home/apt,743,2,21,2021-09-06,0.26,16,314,1,
4807730,Sheri's Charming Bay View Apartment,15829307,Shari,,Mission Bay,32.76568,-117.25175,Entire home/apt,150,7,29,2021-07-10,0.50,1,0,3,
4816925,Studio Horseshoe,24481964,Ed,,La Jolla,32.84018,-117.28047,Entire home/apt,129,1,499,2021-12-03,5.89,3,221,84,
4821056,Newer Unit! -- Amazing Ocean Views!,24826369,Steve,,Mission Bay,32.77368,-117.25275,Entire home/apt,295,3,74,2021-11-21,0.96,2,312,16,
4823752,3b/3b Beach Living-1/2blk to Ocean!,881918,Lori,,Ocean Beach,32.73862,-117.25354,Entire home/apt,382,4,249,2021-12-13,3.01,5,273,36,
4824356,"2bedrooms, 1.5 bath, Full kitchen + laundry",14700729,Fumie,,Loma Portal,32.75197,-117.23254,Entire home/apt,175,31,75,2021-11-12,0.88,1,19,8,
4841072,"Modern Loft, Clean, Quiet, WiFi, Cable, Parking",4656446,Air Concierge,,Marina,32.7086,-117.16299,Entire home/apt,550,3,132,2021-12-10,1.57,32,265,31,
4849873,Cozy 1-bdr apt in Normal Heights near Adams Ave,12705881,Cody,,Normal Heights,32.76643,-117.12452,Entire home/apt,101,2,280,2021-12-18,3.43,1,305,28,
4863601,Convention CTR Petco Park Home Pool,18933991,Gail,,Memorial,32.70015,-117.13641,Entire home/apt,150,1,170,2021-09-12,2.00,2,331,5,
4880628,Majestic Master Suite!,17477818,Jared,,East Village,32.70878,-117.15636,Private room,175,30,0,,,1,365,0,
4884824,Bright Ocean Beach Bungalow,25082758,Veronica,,Ocean Beach,32.752,-117.24933,Entire home/apt,114,3,135,2021-09-23,1.61,1,231,25,
4900694,Gaslamp Quarter - Heart of Downtown,25225669,Dale,,Gaslamp Quarter,32.70944,-117.16031,Entire home/apt,229,30,10,2015-08-20,0.12,1,365,0,
4924398,"Del MarTownhouse! Close to the Beach, Golf & Shops",14760533,V,,Carmel Valley,32.91793,-117.22961,Entire home/apt,143,3,53,2021-10-24,0.63,1,295,6,
4951086,Welcome to our Ocean Beach Oasis!,10705891,"Drew, Neal, And Aimee",,Loma Portal,32.74826,-117.24437,Entire home/apt,111,2,345,2021-12-12,4.08,7,268,34,
4951262,"Beach Guest House + Bikes, Jacuzzi & Parking!",25519858,Janet & Scott,,Mission Bay,32.77974,-117.25161,Entire home/apt,152,2,413,2021-12-09,5.16,21,247,64,
4951548,The Coziest Retreat in N. PB,25523560,Casey,,Pacific Beach,32.80477,-117.25122,Entire home/apt,212,3,162,2021-12-14,1.94,3,122,37,
4966895,*Freshly Remodeled* Cottage in Heart of South Park,7883641,Amy & Eber,,South Park,32.72936,-117.12718,Entire home/apt,127,7,19,2021-12-08,1.16,1,77,16,
4979004,Guest Suite w/ Private Bathroom & Private Entrance,1193202,Megan,,Grantville,32.7921,-117.08867,Private room,83,1,216,2021-11-30,2.88,1,344,23,
4986250,BEAUTIFUL Private Studio,25704818,Winston,,North Hills,32.75167,-117.14029,Entire home/apt,107,2,511,2021-12-16,6.06,1,20,63,
4995256,Downtown Victorian Hideaway,6989346,John,,Grant Hill,32.71151,-117.1425,Entire home/apt,117,3,65,2021-09-05,0.78,13,281,8,
4997312,"Bright, Sunny, Sterling Cottage",6215267,James,,Normal Heights,32.75829,-117.12219,Entire home/apt,95,6,101,2021-10-03,1.25,1,153,2,
5005035,Zen House-Canyon 2,2605710,Thomas,,West University Heights,32.75931,-117.15604,Private room,95,3,281,2021-11-28,3.35,3,100,10,
5006040,Charming & Cozy bedroom with private bath in NP,19545235,Renata,,North Hills,32.74901,-117.12503,Private room,73,2,88,2021-11-28,1.06,1,18,15,
5014151,San Diego- 5 Blocks to Bay / Beach,24803954,Morwenna,,Pacific Beach,32.79615,-117.24751,Entire home/apt,314,5,13,2019-05-15,0.16,1,303,0,
5022765,Private Entry Retreat Central AC & Heating,4676564,Hang,,North Clairemont,32.84136,-117.20734,Private room,55,7,397,2021-10-29,4.70,3,313,2,
5029634,La Jolla Windnsea Beach Cottage,25960117,Jennifer & Mark,,La Jolla,32.82865,-117.27525,Entire home/apt,171,2,277,2021-12-12,3.37,1,286,25,
5037556,"Sunny Courtside Condo,Patio/Parking/S.MissionBeach",26004483,Susan,,Mission Bay,32.76728,-117.25143,Entire home/apt,265,3,53,2021-11-17,0.69,2,226,16,
5041842,Stunning Grand Villa! DreamYard Amenities&Location,9832430,Rick,,Midtown,32.74521,-117.15334,Entire home/apt,855,1,168,2021-10-24,2.00,15,357,12,
5048035,"Beautiful, Very Large 1Bedroom/1Bath in Bay Park",24733452,Jim & Doru,,Bay Park,32.78881,-117.19882,Private room,160,4,14,2021-05-24,0.17,1,297,2,
5056676,The B*tchin' Beach Bungalow!,10705891,"Drew, Neal, And Aimee",,Ocean Beach,32.74843,-117.2461,Entire home/apt,123,2,406,2021-11-27,4.91,7,294,53,
5067573,"RAVE REVIEWS! Enchanting & Rustic, Piece of ART!!!",22104341,Karen,,Carmel Valley,32.92609,-117.23145,Entire home/apt,425,4,160,2021-11-28,1.95,1,349,32,
5069562,PB FLAT MINUTES FROM THE BEACH,9453392,Luis Felipe,,Pacific Beach,32.79519,-117.24521,Shared room,45,1,173,2021-09-19,2.06,1,59,4,
5095616,South Mission Beach..Steps to the Beach & Bay!,26329926,Fran & Bill,,Mission Bay,32.76519,-117.25153,Entire home/apt,321,3,133,2021-12-13,1.68,1,56,39,
5105009,Standard Condo 1Bdrm in San Diego,12568111,Antoinette,,West University Heights,32.76099,-117.16035,Entire home/apt,429,2,3,2018-07-19,0.04,5,347,0,
5107081,Wonderfun Bungalow,26390688,Max And Marie,,Talmadge,32.75911,-117.08295,Entire home/apt,207,7,45,2021-09-04,0.57,2,0,2,
5134312,"""Pacific Beach""Perfect Family House",26542911,Grace,,Pacific Beach,32.79674,-117.25464,Entire home/apt,281,2,183,2021-08-30,2.20,1,40,16,
5136416,House in One of San Diego's best neighborhoods,4506228,Ahmed,,West University Heights,32.7557,-117.14978,Entire home/apt,400,3,2,2015-03-30,0.02,1,365,0,
5143984,"Family Friendly 4/2, AC, Yard, Toys, Sandbox",17168667,Emily,,Bay Park,32.79686,-117.20592,Entire home/apt,398,2,170,2021-11-21,2.06,6,28,15,
5164484,Beach House;  newly renovated 4BR with ocean views,26712243,Carl & Vicki,,Loma Portal,32.74088,-117.24461,Entire home/apt,750,4,65,2021-11-15,0.79,1,295,11,
5172596,2 Cottages✔Steps2Beach✔Big Patio✔CDC met Cleaning✔,11315693,Miles,,Mission Bay,32.78181,-117.25365,Entire home/apt,218,2,134,2021-11-15,1.62,10,78,27,
5205535,"It’s all yours, Flat",6188182,Chelsea,,North Hills,32.74603,-117.14081,Entire home/apt,135,3,271,2021-08-26,3.28,2,0,14,
5231680,Private Entry King Bed Central AC & Heating,4676564,Hang,,North Clairemont,32.84153,-117.20744,Private room,59,20,335,2021-09-19,4.00,3,325,1,
5251368,LUXURIOUS 1 BR 1 BA BRIGHTON CT,21748484,Al,,Mission Bay,32.76332,-117.25024,Entire home/apt,206,2,32,2021-11-22,0.39,14,263,10,
5251463,EFFICIENCY 2 BR 2 BA BRIGHTON  SOUTH MISSION BEACH,21748484,Al,,Mission Bay,32.76358,-117.25023,Entire home/apt,201,3,42,2021-11-14,0.51,14,273,10,
5253705,Hip South Park Craftsman,27193907,Nicole,,Balboa Park,32.72838,-117.13179,Private room,65,2,47,2021-08-24,0.71,1,0,4,
5280149,Stacey's 1 Bd Water View Beach Home,5942374,Stacey,,Mission Bay,32.76058,-117.24769,Entire home/apt,109,1,154,2021-11-14,1.86,11,302,24,
5298337,Sunset Cliffs cottage with peek ocean views & A/C,27443813,Barbara,,Ocean Beach,32.73638,-117.25066,Entire home/apt,211,3,141,2021-09-06,1.71,1,26,18,
5302973,1 Bed in a 4 Bed FEMALE ONLY Dorm at Downtown,3324885,Bobby,,Cortez Hill,32.72326,-117.16521,Hotel room,39,1,72,2021-11-15,0.92,7,188,26,
